lat,long,z
70.11203258,-26.82879706,1362
70.11203182,-26.82800689,1367
70.11203106,-26.82721672,1371
70.11203029,-26.82642654,1375
70.11202952,-26.82563637,1380
70.11202875,-26.8248462,1384
70.11202798,-26.82405603,1388
70.1120272,-26.82326586,1394
70.11202642,-26.82247569,1402
70.11202563,-26.82168552,1410
70.11202484,-26.82089535,1419
70.11202405,-26.82010518,1426
70.11202325,-26.81931501,1432
70.11202245,-26.81852484,1442
70.11202165,-26.81773467,1456
70.11202085,-26.8169445,1469
70.11202004,-26.81615433,1479
70.11201922,-26.81536416,1487
70.1120184,-26.81457399,1493
70.11201758,-26.81378382,1500
70.11201676,-26.81299365,1506
70.11201593,-26.81220348,1508
70.1120151,-26.81141331,1513
70.11201427,-26.81062314,1517
70.11201343,-26.80983297,1525
70.11201259,-26.8090428,1535
70.11201174,-26.80825263,1545
70.1120109,-26.80746246,1554
70.11201004,-26.80667229,1564
70.11200919,-26.80588212,1581
70.11200833,-26.80509195,1597
70.11200747,-26.80430178,1608
70.1120066,-26.80351161,1622
70.11200573,-26.80272144,1640
70.11200486,-26.80193128,1664
70.11179162,-26.86119592,1416
70.11179101,-26.86040576,1406
70.11179039,-26.8596156,1405
70.11178977,-26.85882543,1380
70.11178914,-26.85803527,1353
70.11178852,-26.85724511,1344
70.11178788,-26.85645495,1347
70.11178725,-26.85566478,1353
70.11178661,-26.85487462,1355
70.11178597,-26.85408446,1355
70.11178532,-26.85329429,1355
70.11178467,-26.85250413,1358
70.11178402,-26.85171397,1359
70.11178336,-26.85092381,1357
70.1117827,-26.85013364,1355
70.11178204,-26.84934348,1342
70.11178137,-26.84855332,1329
70.1117807,-26.84776316,1321
70.11178003,-26.84697299,1317
70.11177935,-26.84618283,1316
70.11177867,-26.84539267,1319
70.11177798,-26.84460251,1323
70.1117773,-26.84381235,1329
70.1117766,-26.84302218,1343
70.11177591,-26.84223202,1350
70.11177521,-26.84144186,1348
70.11177451,-26.8406517,1345
70.1117738,-26.83986154,1343
70.1117731,-26.83907137,1344
70.11177238,-26.83828121,1345
70.11177167,-26.83749105,1352
70.11177095,-26.83670089,1357
70.11177023,-26.83591073,1353
70.1117695,-26.83512057,1355
70.11176877,-26.83433041,1357
70.11176804,-26.83354024,1357
70.1117673,-26.83275008,1356
70.11176656,-26.83195992,1355
70.11176582,-26.83116976,1358
70.11176507,-26.8303796,1361
70.11176432,-26.82958944,1364
70.11176356,-26.82879928,1366
70.11176281,-26.82800912,1369
70.11176205,-26.82721896,1374
70.11176128,-26.8264288,1379
70.11176051,-26.82563863,1383
70.11175974,-26.82484847,1385
70.11175897,-26.82405831,1386
70.11175819,-26.82326815,1393
70.11175741,-26.82247799,1400
70.11175662,-26.82168783,1409
70.11175583,-26.82089767,1421
70.11175504,-26.82010751,1435
70.11175424,-26.81931735,1449
70.11175344,-26.81852719,1463
70.11175264,-26.81773703,1479
70.11175183,-26.81694687,1487
70.11175102,-26.81615671,1495
70.11175021,-26.81536655,1498
70.11174939,-26.81457639,1506
70.11174857,-26.81378623,1514
70.11174775,-26.81299607,1519
70.11174692,-26.81220591,1520
70.11174609,-26.81141575,1519
70.11174526,-26.81062559,1520
70.11174442,-26.80983543,1526
70.11174358,-26.80904528,1534
70.11174273,-26.80825512,1542
70.11174188,-26.80746496,1550
70.11174103,-26.8066748,1559
70.11174018,-26.80588464,1575
70.11173932,-26.80509448,1593
70.11173846,-26.80430432,1606
70.11173759,-26.80351416,1617
70.11173672,-26.802724,1628
70.11173585,-26.80193384,1653
70.11152013,-26.85803711,1372
70.1115195,-26.85724696,1358
70.11151887,-26.85645681,1360
70.11151824,-26.85566665,1366
70.1115176,-26.8548765,1364
70.11151695,-26.85408635,1361
70.11151631,-26.8532962,1360
70.11151566,-26.85250604,1362
70.11151501,-26.85171589,1366
70.11151435,-26.85092574,1367
70.11151369,-26.85013559,1365
70.11151303,-26.84934543,1359
70.11151236,-26.84855528,1346
70.11151169,-26.84776513,1340
70.11151101,-26.84697498,1334
70.11151034,-26.84618483,1327
70.11150966,-26.84539467,1331
70.11150897,-26.84460452,1343
70.11150828,-26.84381437,1361
70.11150759,-26.84302422,1379
70.1115069,-26.84223407,1390
70.1115062,-26.84144392,1373
70.1115055,-26.84065376,1365
70.11150479,-26.83986361,1364
70.11150408,-26.83907346,1362
70.11150337,-26.83828331,1363
70.11150266,-26.83749316,1369
70.11150194,-26.83670301,1369
70.11150121,-26.83591286,1364
70.11150049,-26.83512271,1364
70.11149976,-26.83433255,1369
70.11149903,-26.8335424,1370
70.11149829,-26.83275225,1367
70.11149755,-26.8319621,1364
70.1114968,-26.83117195,1366
70.11149606,-26.8303818,1369
70.11149531,-26.82959165,1372
70.11149455,-26.8288015,1370
70.1114938,-26.82801135,1370
70.11149303,-26.8272212,1375
70.11149227,-26.82643105,1384
70.1114915,-26.8256409,1390
70.11149073,-26.82485075,1393
70.11148995,-26.8240606,1393
70.11148918,-26.82327044,1396
70.11148839,-26.82248029,1403
70.11148761,-26.82169014,1415
70.11148682,-26.82089999,1433
70.11148603,-26.82010984,1455
70.11148523,-26.81931969,1474
70.11148443,-26.81852954,1488
70.11148363,-26.81773939,1493
70.11148282,-26.81694925,1496
70.11148201,-26.8161591,1499
70.1114812,-26.81536895,1504
70.11148038,-26.8145788,1510
70.11147956,-26.81378865,1517
70.11147874,-26.8129985,1523
70.11147791,-26.81220835,1523
70.11147708,-26.8114182,1523
70.11147625,-26.81062805,1526
70.11147541,-26.8098379,1530
70.11147457,-26.80904775,1534
70.11147372,-26.8082576,1539
70.11147287,-26.80746745,1548
70.11147202,-26.8066773,1554
70.11147117,-26.80588716,1570
70.11147031,-26.80509701,1594
70.11146944,-26.80430686,1611
70.11146858,-26.80351671,1619
70.11146771,-26.80272656,1627
70.11124986,-26.85645867,1371
70.11124922,-26.85566853,1374
70.11124858,-26.85487838,1375
70.11124794,-26.85408824,1373
70.1112473,-26.8532981,1370
70.11124665,-26.85250796,1368
70.11124599,-26.85171781,1373
70.11124534,-26.85092767,1374
70.11124468,-26.85013753,1372
70.11124401,-26.84934739,1366
70.11124335,-26.84855725,1357
70.11124268,-26.8477671,1350
70.111242,-26.84697696,1348
70.11124133,-26.84618682,1341
70.11124064,-26.84539668,1349
70.11123996,-26.84460654,1369
70.11123927,-26.8438164,1387
70.11123858,-26.84302626,1397
70.11123789,-26.84223611,1398
70.11123719,-26.84144597,1390
70.11123649,-26.84065583,1386
70.11123578,-26.83986569,1386
70.11123507,-26.83907555,1386
70.11123436,-26.83828541,1386
70.11123364,-26.83749527,1388
70.11123292,-26.83670513,1385
70.1112322,-26.83591498,1380
70.11123148,-26.83512484,1377
70.11123075,-26.8343347,1379
70.11123001,-26.83354456,1383
70.11122928,-26.83275442,1384
70.11122854,-26.83196428,1379
70.11122779,-26.83117414,1378
70.11122705,-26.830384,1381
70.1112263,-26.82959386,1380
70.11122554,-26.82880372,1378
70.11122478,-26.82801358,1377
70.11122402,-26.82722344,1380
70.11122326,-26.8264333,1387
70.11122249,-26.82564316,1395
70.11122172,-26.82485302,1398
70.11122094,-26.82406288,1397
70.11122016,-26.82327274,1401
70.11121938,-26.8224826,1408
70.1112186,-26.82169246,1425
70.11121781,-26.82090232,1446
70.11121702,-26.82011218,1468
70.11121622,-26.81932204,1488
70.11121542,-26.8185319,1496
70.11121462,-26.81774176,1496
70.11121381,-26.81695162,1498
70.111213,-26.81616148,1502
70.11121219,-26.81537134,1507
70.11121137,-26.8145812,1509
70.11121055,-26.81379106,1515
70.11120973,-26.81300092,1522
70.1112089,-26.81221078,1525
70.11120807,-26.81142064,1526
70.11120723,-26.81063051,1532
70.1112064,-26.80984037,1538
70.11120555,-26.80905023,1542
70.11120471,-26.80826009,1546
70.11120386,-26.80746995,1553
70.11120301,-26.80667981,1561
70.11120215,-26.80588967,1576
70.1112013,-26.80509953,1599
70.11120043,-26.8043094,1618
70.11098148,-26.85725066,1392
70.11098085,-26.85646053,1384
70.11098021,-26.8556704,1387
70.11097957,-26.85488027,1388
70.11097893,-26.85409013,1389
70.11097828,-26.8533,1388
70.11097763,-26.85250987,1385
70.11097698,-26.85171974,1384
70.11097633,-26.85092961,1382
70.11097567,-26.85013947,1378
70.110975,-26.84934934,1370
70.11097434,-26.84855921,1361
70.11097366,-26.84776908,1359
70.11097299,-26.84697895,1359
70.11097231,-26.84618882,1360
70.11097163,-26.84539868,1369
70.11097095,-26.84460855,1386
70.11097026,-26.84381842,1401
70.11096957,-26.84302829,1404
70.11096887,-26.84223816,1403
70.11096818,-26.84144803,1400
70.11096747,-26.8406579,1400
70.11096677,-26.83986777,1404
70.11096606,-26.83907764,1407
70.11096535,-26.8382875,1404
70.11096463,-26.83749737,1402
70.11096391,-26.83670724,1399
70.11096319,-26.83591711,1395
70.11096246,-26.83512698,1392
70.11096173,-26.83433685,1392
70.110961,-26.83354672,1395
70.11096026,-26.83275659,1395
70.11095952,-26.83196646,1391
70.11095878,-26.83117633,1389
70.11095803,-26.8303862,1389
70.11095728,-26.82959607,1389
70.11095653,-26.82880594,1388
70.11095577,-26.82801581,1389
70.11095501,-26.82722568,1389
70.11095425,-26.82643555,1394
70.11095348,-26.82564542,1399
70.11095271,-26.82485529,1401
70.11095193,-26.82406516,1403
70.11095115,-26.82327503,1407
70.11095037,-26.8224849,1415
70.11094959,-26.82169477,1430
70.1109488,-26.82090464,1452
70.110948,-26.82011451,1476
70.11094721,-26.81932438,1491
70.110934,-26.80668232,1579
70.11093314,-26.80589219,1587
70.11071247,-26.85725251,1412
70.11071183,-26.85646239,1404
70.1107112,-26.85567227,1409
70.11071056,-26.85488215,1412
70.11070992,-26.85409203,1409
70.11070927,-26.8533019,1403
70.11070862,-26.85251178,1397
70.11070797,-26.85172166,1393
70.11070731,-26.85093154,1391
70.11070665,-26.85014142,1388
70.11070599,-26.8493513,1382
70.11070532,-26.84856117,1376
70.11070465,-26.84777105,1378
70.11070398,-26.84698093,1380
70.1107033,-26.84619081,1383
70.11070262,-26.84540069,1387
70.11070194,-26.84461057,1396
70.11070125,-26.84382045,1405
70.11070056,-26.84303033,1410
70.11069986,-26.84224021,1413
70.11069916,-26.84145008,1415
70.11069846,-26.84065996,1418
70.11069776,-26.83986984,1419
70.11069705,-26.83907972,1419
70.11069634,-26.8382896,1416
70.11069562,-26.83749948,1412
70.1106949,-26.83670936,1408
70.11069418,-26.83591924,1409
70.11069345,-26.83512912,1409
70.11069272,-26.834339,1407
70.11069199,-26.83354888,1407
70.11069125,-26.83275876,1406
70.11069051,-26.83196864,1402
70.11068977,-26.83117852,1398
70.11068902,-26.8303884,1397
70.11068827,-26.82959828,1398
70.11068752,-26.82880816,1399
70.11068676,-26.82801804,1400
70.110686,-26.82722792,1400
70.11068523,-26.8264378,1400
70.11068447,-26.82564768,1403
70.11068369,-26.82485756,1406
70.11068292,-26.82406744,1408
70.11068214,-26.82327732,1413
70.11068136,-26.8224872,1422
70.11068057,-26.82169708,1438
70.11044345,-26.85725436,1433
70.11044282,-26.85646425,1424
70.11044219,-26.85567414,1425
70.11044155,-26.85488403,1426
70.11044091,-26.85409392,1423
70.11044026,-26.85330381,1417
70.11043961,-26.85251369,1410
70.11043896,-26.85172358,1403
70.1104383,-26.85093347,1400
70.11043764,-26.85014336,1400
70.11043698,-26.84935325,1401
70.11043631,-26.84856314,1403
70.11043564,-26.84777303,1407
70.11043497,-26.84698292,1413
70.11043429,-26.84619281,1413
70.11043361,-26.84540269,1408
70.11043292,-26.84461258,1408
70.11043224,-26.84382247,1413
70.11043155,-26.84303236,1420
70.11043085,-26.84224225,1427
70.11043015,-26.84145214,1432
70.11042945,-26.84066203,1433
70.11042875,-26.83987192,1430
70.11042804,-26.83908181,1429
70.11042732,-26.8382917,1427
70.11042661,-26.83750159,1423
70.11042589,-26.83671148,1423
70.11042517,-26.83592137,1422
70.11042444,-26.83513126,1421
70.11042371,-26.83434115,1421
70.11042298,-26.83355104,1420
70.11042224,-26.83276093,1417
70.1104215,-26.83197082,1413
70.11042076,-26.83118071,1408
70.11042001,-26.8303906,1405
70.11041926,-26.82960049,1407
70.11041851,-26.82881038,1409
70.11041775,-26.82802027,1407
70.11041699,-26.82723016,1406
70.11041622,-26.82644005,1405
70.11041545,-26.82564994,1405
70.11041468,-26.82485983,1406
70.11041391,-26.82406972,1412
70.11041313,-26.82327961,1418
70.11017444,-26.85725621,1443
70.11017381,-26.85646611,1437
70.11017318,-26.85567601,1438
70.11017254,-26.85488591,1436
70.11017189,-26.85409581,1434
70.11017125,-26.85330571,1430
70.1101706,-26.85251561,1423
70.11016995,-26.85172551,1414
70.11016929,-26.8509354,1408
70.11016863,-26.8501453,1407
70.11016797,-26.8493552,1410
70.1101673,-26.8485651,1415
70.11016663,-26.847775,1426
70.11016595,-26.8469849,1439
70.11016528,-26.8461948,1440
70.1101646,-26.8454047,1435
70.11016391,-26.8446146,1427
70.11016322,-26.8438245,1425
70.11016253,-26.8430344,1430
70.11016184,-26.8422443,1438
70.11016114,-26.8414542,1442
70.11016044,-26.8406641,1440
70.11015973,-26.839874,1436
70.11015902,-26.8390839,1434
70.11015831,-26.8382938,1434
70.1101576,-26.8375037,1435
70.11015688,-26.8367136,1437
70.11015615,-26.8359235,1436
70.11015543,-26.8351334,1436
70.1101547,-26.8343433,1437
70.11015397,-26.8335532,1434
70.11015323,-26.8327631,1429
70.11015249,-26.831973,1424
70.11015175,-26.8311829,1421
70.110151,-26.8303928,1416
70.11015025,-26.8296027,1414
70.11014949,-26.8288126,1413
70.11014874,-26.8280225,1412
70.11014798,-26.8272324,1412
70.11014721,-26.8264423,1413
70.11014644,-26.8256522,1411
70.11014567,-26.8248621,1413
70.1101449,-26.824072,1420
70.11014412,-26.8232819,1428
70.10990543,-26.85725807,1455
70.1099048,-26.85646797,1449
70.10990416,-26.85567788,1454
70.10990352,-26.85488779,1452
70.10990288,-26.8540977,1442
70.10990224,-26.85330761,1434
70.10990159,-26.85251752,1430
70.10990093,-26.85172743,1423
70.10990028,-26.85093734,1416
70.10989962,-26.85014725,1413
70.10989895,-26.84935716,1413
70.10989829,-26.84856707,1420
70.10989762,-26.84777698,1431
70.10989694,-26.84698688,1444
70.10989627,-26.84619679,1450
70.10989558,-26.8454067,1451
70.1098949,-26.84461661,1443
70.10989421,-26.84382652,1437
70.10989352,-26.84303643,1436
70.10989283,-26.84224634,1443
70.10989213,-26.84145625,1447
70.10989143,-26.84066616,1446
70.10989072,-26.83987607,1443
70.10989001,-26.83908598,1440
70.1098893,-26.83829589,1441
70.10988858,-26.8375058,1445
70.10988787,-26.83671571,1448
70.10988714,-26.83592562,1448
70.10988642,-26.83513553,1447
70.10988569,-26.83434544,1447
70.10988495,-26.83355535,1444
70.10988422,-26.83276526,1439
70.10988348,-26.83197517,1434
70.10988273,-26.83118509,1431
70.10988199,-26.830395,1427
70.10988124,-26.82960491,1424
70.10988048,-26.82881482,1422
70.10987972,-26.82802473,1419
70.10987896,-26.82723464,1416
70.1098782,-26.82644455,1419
70.10987743,-26.82565446,1422
70.10987666,-26.82486437,1423
70.10987588,-26.82407428,1431
70.10987511,-26.82328419,1440
70.10963642,-26.85725992,1472
70.10963579,-26.85646984,1466
70.10963515,-26.85567975,1466
70.10963451,-26.85488967,1463
70.10963387,-26.85409959,1452
70.10963322,-26.85330951,1440
70.10963257,-26.85251943,1436
70.10963192,-26.85172935,1433
70.10963126,-26.85093927,1428
70.10963061,-26.85014919,1424
70.10962994,-26.84935911,1423
70.10962927,-26.84856903,1427
70.1096286,-26.84777895,1432
70.10962793,-26.84698887,1439
70.10962725,-26.84619879,1447
70.10962657,-26.84540871,1453
70.10962589,-26.84461863,1456
70.1096252,-26.84382855,1453
70.10962451,-26.84303847,1450
70.10962381,-26.84224839,1450
70.10962312,-26.84145831,1450
70.10962241,-26.84066823,1450
70.10962171,-26.83987815,1450
70.109621,-26.83908807,1451
70.10962029,-26.83829799,1451
70.10961957,-26.83750791,1453
70.10961885,-26.83671783,1460
70.10961813,-26.83592775,1461
70.10961741,-26.83513767,1458
70.10961668,-26.83434759,1454
70.10961594,-26.83355751,1449
70.10961521,-26.83276743,1446
70.10961447,-26.83197735,1442
70.10961372,-26.83118727,1439
70.10961297,-26.8303972,1437
70.10961222,-26.82960712,1435
70.10961147,-26.82881704,1435
70.10961071,-26.82802696,1432
70.10960995,-26.82723688,1429
70.10960919,-26.8264468,1427
70.10960842,-26.82565672,1428
70.10960765,-26.82486664,1431
70.10960687,-26.82407656,1436
70.10936741,-26.85726177,1494
70.10936677,-26.8564717,1483
70.10936614,-26.85568163,1478
70.1093655,-26.85489156,1473
70.10936486,-26.85410149,1466
70.10936421,-26.85331141,1456
70.10936356,-26.85252134,1449
70.10936291,-26.85173127,1447
70.10936225,-26.8509412,1447
70.10936159,-26.85015113,1443
70.10936093,-26.84936106,1438
70.10936026,-26.84857099,1437
70.10935959,-26.84778092,1439
70.10935892,-26.84699085,1445
70.10935824,-26.84620078,1451
70.10935756,-26.84541071,1460
70.10935688,-26.84462064,1469
70.10935619,-26.84383057,1474
70.1093555,-26.8430405,1469
70.1093548,-26.84225043,1461
70.1093541,-26.84146036,1458
70.1093534,-26.84067029,1456
70.1093527,-26.83988022,1457
70.10935199,-26.83909016,1461
70.10935128,-26.83830009,1464
70.10935056,-26.83751002,1468
70.10934984,-26.83671995,1471
70.10934912,-26.83592988,1470
70.10934839,-26.83513981,1466
70.10934766,-26.83434974,1461
70.10934693,-26.83355967,1456
70.10934619,-26.8327696,1453
70.10934545,-26.83197953,1449
70.10934471,-26.83118946,1447
70.10934396,-26.83039939,1445
70.10934321,-26.82960933,1444
70.10934246,-26.82881926,1444
70.1093417,-26.82802919,1442
70.10934094,-26.82723912,1439
70.10934018,-26.82644905,1435
70.10933941,-26.82565898,1433
70.10933864,-26.82486891,1435
70.10933786,-26.82407885,1443
70.10909902,-26.85805368,1538
70.10909839,-26.85726362,1512
70.10909776,-26.85647356,1498
70.10909713,-26.8556835,1494
70.10909649,-26.85489344,1489
70.10909585,-26.85410338,1483
70.1090952,-26.85331332,1474
70.10909455,-26.85252326,1463
70.1090939,-26.8517332,1460
70.10909324,-26.85094314,1460
70.10909258,-26.85015308,1460
70.10909192,-26.84936302,1455
70.10909125,-26.84857296,1450
70.10909058,-26.8477829,1451
70.10908991,-26.84699284,1459
70.10908923,-26.84620278,1461
70.10908855,-26.84541272,1468
70.10908786,-26.84462266,1481
70.10908718,-26.8438326,1492
70.10908649,-26.84304254,1488
70.10908579,-26.84225248,1475
70.10908509,-26.84146242,1465
70.10908439,-26.84067236,1462
70.10908369,-26.8398823,1463
70.10908298,-26.83909224,1469
70.10908226,-26.83830218,1476
70.10908155,-26.83751212,1482
70.10908083,-26.83672206,1482
70.10908011,-26.83593201,1480
70.10907938,-26.83514195,1475
70.10907865,-26.83435189,1470
70.10907792,-26.83356183,1465
70.10907718,-26.83277177,1461
70.10907644,-26.83198171,1456
70.1090757,-26.83119165,1453
70.10907495,-26.83040159,1452
70.1090742,-26.82961154,1450
70.10907345,-26.82882148,1448
70.10907269,-26.82803142,1447
70.10907193,-26.82724136,1445
70.10907116,-26.8264513,1441
70.1090704,-26.82566124,1438
70.10906962,-26.82487119,1443
70.10883001,-26.85805552,1547
70.10882938,-26.85726547,1521
70.10882875,-26.85647542,1508
70.10882811,-26.85568537,1506
70.10882748,-26.85489532,1503
70.10882683,-26.85410527,1498
70.10882619,-26.85331522,1489
70.10882554,-26.85252517,1477
70.10882489,-26.85173512,1468
70.10882423,-26.85094507,1468
70.10882357,-26.85015502,1468
70.10882291,-26.84936497,1469
70.10882224,-26.84857492,1469
70.10882157,-26.84778487,1472
70.10882089,-26.84699482,1475
70.10882022,-26.84620477,1478
70.10881954,-26.84541472,1483
70.10881885,-26.84462467,1493
70.10881816,-26.84383462,1503
70.10881747,-26.84304457,1503
70.10881678,-26.84225452,1494
70.10881608,-26.84146448,1478
70.10881538,-26.84067443,1471
70.10881467,-26.83988438,1473
70.10881397,-26.83909433,1480
70.10881325,-26.83830428,1485
70.10881254,-26.83751423,1487
70.10881182,-26.83672418,1487
70.1088111,-26.83593413,1484
70.10881037,-26.83514408,1480
70.10880964,-26.83435404,1476
70.10880891,-26.83356399,1471
70.10880817,-26.83277394,1467
70.10880743,-26.83198389,1463
70.10880669,-26.83119384,1460
70.10880594,-26.83040379,1457
70.10880519,-26.82961374,1455
70.10880444,-26.8288237,1452
70.10880368,-26.82803365,1449
70.10880292,-26.8272436,1449
70.10880215,-26.82645355,1447
70.10880138,-26.8256635,1449
70.10880061,-26.82487346,1461
70.108561,-26.85805736,1557
70.10856037,-26.85726732,1533
70.10855974,-26.85647728,1516
70.1085591,-26.85568724,1511
70.10855846,-26.8548972,1510
70.10855782,-26.85410716,1507
70.10855718,-26.85331712,1500
70.10855653,-26.85252708,1494
70.10855587,-26.85173704,1488
70.10855522,-26.850947,1483
70.10855456,-26.85015696,1482
70.10855389,-26.84936692,1486
70.10855323,-26.84857688,1491
70.10855256,-26.84778684,1493
70.10855188,-26.8469968,1493
70.10855121,-26.84620677,1497
70.10855052,-26.84541673,1502
70.10854984,-26.84462669,1509
70.10854915,-26.84383665,1511
70.10854846,-26.84304661,1509
70.10854777,-26.84225657,1508
70.10854707,-26.84146653,1496
70.10854637,-26.84067649,1488
70.10854566,-26.83988645,1489
70.10854495,-26.83909641,1490
70.10854424,-26.83830638,1491
70.10854353,-26.83751634,1490
70.10854281,-26.8367263,1489
70.10854208,-26.83593626,1487
70.10854136,-26.83514622,1483
70.10854063,-26.83435618,1478
70.10853989,-26.83356614,1474
70.10853916,-26.83277611,1471
70.10853842,-26.83198607,1470
70.10853767,-26.83119603,1468
70.10853693,-26.83040599,1466
70.10853618,-26.82961595,1464
70.10853542,-26.82882592,1460
70.10853467,-26.82803588,1459
70.1085339,-26.82724584,1462
70.10853314,-26.8264558,1465
70.10853237,-26.82566576,1474
70.10829199,-26.8580592,1570
70.10829136,-26.85726917,1545
70.10829073,-26.85647914,1526
70.10829009,-26.85568911,1516
70.10828945,-26.85489908,1512
70.10828881,-26.85410905,1507
70.10828816,-26.85331902,1506
70.10828751,-26.85252899,1505
70.10828686,-26.85173896,1500
70.1082862,-26.85094893,1498
70.10828554,-26.85015891,1499
70.10828488,-26.84936888,1506
70.10828421,-26.84857885,1510
70.10828354,-26.84778882,1511
70.10828287,-26.84699879,1513
70.10828219,-26.84620876,1514
70.10828151,-26.84541873,1517
70.10828083,-26.8446287,1520
70.10828014,-26.84383867,1517
70.10827945,-26.84304864,1509
70.10827875,-26.84225862,1508
70.10827806,-26.84146859,1509
70.10827735,-26.84067856,1509
70.10827665,-26.83988853,1504
70.10827594,-26.8390985,1498
70.10827523,-26.83830847,1495
70.10827451,-26.83751844,1496
70.10827379,-26.83672842,1496
70.10827307,-26.83593839,1495
70.10827235,-26.83514836,1491
70.10827162,-26.83435833,1485
70.10827088,-26.8335683,1482
70.10827015,-26.83277827,1479
70.10826941,-26.83198825,1477
70.10826866,-26.83119822,1475
70.10826792,-26.83040819,1471
70.10826717,-26.82961816,1469
70.10826641,-26.82882814,1468
70.10826565,-26.82803811,1473
70.10826489,-26.82724808,1489
70.10826413,-26.82645805,1501
70.10826336,-26.82566802,1509
70.10802297,-26.85806104,1577
70.10802235,-26.85727102,1554
70.10802171,-26.856481,1536
70.10802108,-26.85569098,1525
70.10802044,-26.85490096,1520
70.1080198,-26.85411094,1516
70.10801915,-26.85332092,1515
70.1080185,-26.85253091,1513
70.10801785,-26.85174089,1512
70.10801719,-26.85095087,1516
70.10801653,-26.85016085,1523
70.10801587,-26.84937083,1532
70.1080152,-26.84858081,1534
70.10801453,-26.84779079,1533
70.10801386,-26.84700077,1533
70.10801318,-26.84621075,1532
70.1080125,-26.84542073,1526
70.10801182,-26.84463072,1519
70.10801113,-26.8438407,1515
70.10801044,-26.84305068,1509
70.10800974,-26.84226066,1508
70.10800904,-26.84147064,1514
70.10800834,-26.84068062,1516
70.10800764,-26.83989061,1512
70.10800693,-26.83910059,1507
70.10800622,-26.83831057,1504
70.1080055,-26.83752055,1503
70.10800478,-26.83673053,1504
70.10800406,-26.83594051,1502
70.10800333,-26.8351505,1498
70.1080026,-26.83436048,1494
70.10800187,-26.83357046,1490
70.10800113,-26.83278044,1488
70.10800039,-26.83199043,1484
70.10799965,-26.83120041,1479
70.1079989,-26.83041039,1474
70.10799815,-26.82962037,1473
70.1079974,-26.82883035,1478
70.10799664,-26.82804034,1492
70.10799588,-26.82725032,1518
70.10799512,-26.8264603,1541
70.10775396,-26.85806288,1587
70.10775333,-26.85727287,1567
70.1077527,-26.85648286,1554
70.10775207,-26.85569285,1542
70.10775143,-26.85490284,1536
70.10775078,-26.85411284,1534
70.10775014,-26.85332283,1530
70.10774949,-26.85253282,1534
70.10774884,-26.85174281,1536
70.10774818,-26.8509528,1540
70.10774752,-26.85016279,1548
70.10774686,-26.84937278,1551
70.10774619,-26.84858277,1549
70.10774552,-26.84779276,1543
70.10774485,-26.84700276,1543
70.10774417,-26.84621275,1542
70.10774349,-26.84542274,1533
70.1077428,-26.84463273,1522
70.10774212,-26.84384272,1518
70.10774143,-26.84305271,1517
70.10774073,-26.84226271,1515
70.10774003,-26.8414727,1515
70.10773933,-26.84068269,1514
70.10773863,-26.83989268,1515
70.10773792,-26.83910267,1513
70.10773721,-26.83831267,1505
70.10773649,-26.83752266,1505
70.10773577,-26.83673265,1503
70.10773505,-26.83594264,1501
70.10773432,-26.83515263,1499
70.10773359,-26.83436263,1496
70.10773286,-26.83357262,1494
70.10773212,-26.83278261,1490
70.10773138,-26.8319926,1486
70.10773064,-26.8312026,1481
70.10772989,-26.83041259,1479
70.10772914,-26.82962258,1478
70.10772839,-26.82883257,1488
70.10772763,-26.82804257,1510
70.10772687,-26.82725256,1537
70.1077261,-26.82646255,1557
70.10748495,-26.85806472,1599
70.10748432,-26.85727472,1580
70.10748369,-26.85648472,1569
70.10748305,-26.85569472,1560
70.10748241,-26.85490473,1555
70.10748177,-26.85411473,1549
70.10748113,-26.85332473,1542
70.10748048,-26.85253473,1543
70.10747982,-26.85174473,1551
70.10747917,-26.85095473,1559
70.10747851,-26.85016473,1561
70.10747785,-26.84937473,1559
70.10747718,-26.84858474,1549
70.10747651,-26.84779474,1543
70.10747583,-26.84700474,1541
70.10747516,-26.84621474,1542
70.10747448,-26.84542474,1538
70.10747379,-26.84463474,1530
70.1074731,-26.84384475,1525
70.10747241,-26.84305475,1527
70.10747172,-26.84226475,1523
70.10747102,-26.84147475,1521
70.10747032,-26.84068475,1520
70.10746961,-26.83989476,1518
70.10746891,-26.83910476,1514
70.10746819,-26.83831476,1508
70.10746748,-26.83752476,1505
70.10746676,-26.83673477,1503
70.10746604,-26.83594477,1502
70.10746531,-26.83515477,1503
70.10746458,-26.83436477,1502
70.10746385,-26.83357478,1498
70.10746311,-26.83278478,1494
70.10746237,-26.83199478,1491
70.10746163,-26.83120478,1488
70.10746088,-26.83041479,1488
70.10746013,-26.82962479,1488
70.10745938,-26.82883479,1497
70.10745862,-26.8280448,1522
70.10745786,-26.8272548,1547
70.10721656,-26.85885655,1636
70.10721594,-26.85806656,1611
70.10721531,-26.85727657,1592
70.10721468,-26.85648658,1579
70.10721404,-26.8556966,1570
70.1072134,-26.85490661,1565
70.10721276,-26.85411662,1560
70.10721211,-26.85332663,1554
70.10721147,-26.85253664,1554
70.10721081,-26.85174665,1560
70.10721016,-26.85095666,1562
70.1072095,-26.85016668,1566
70.10720883,-26.84937669,1565
70.10720817,-26.8485867,1555
70.1072075,-26.84779671,1545
70.10720682,-26.84700672,1542
70.10720615,-26.84621674,1542
70.10720546,-26.84542675,1542
70.10720478,-26.84463676,1538
